id,offset,pos,language,gloss,semfield
14610,02442383,n,9,an oral antibiotic (trade name Cipro) used against serious bacterial infections of the skin or respiratory tract of urinary tract or bones or joints,
14652,02448893,n,9,(British) a road on which you are not allowed to stop (unless you have a breakdown),
14662,02450194,n,9,designed to measure the temperature of the human body; graduated to cover a range a few degrees on either side of the normal body temperature,
14708,02456798,n,9,covering designed to be worn on a person's body,
14710,02457659,n,9,detects high-energy particles passing through a supersaturated vapor; each particle ionizes molecules along its path and small droplets condense on them to produce a visible track,
14764,02465445,n,9,derivative of opium; used to relieve coughing and pain,
14779,02467292,n,9,an apparatus for the fractional distillation of ethanol from fermentation on an industrial scale,
14809,02471693,n,9,a tube containing a convex achromatic lens at one end and a slit at the other with the slit at the focus of the lens; light rays leave the slit as a parallel beam,
14818,02473153,n,9,a television tube that displays images in full color,
14821,02473615,n,9,a sharp steel wedge that precedes the plow and cuts vertically through the soil,
14857,02479780,n,9,an artifact that is one of the individual parts of which a composite entity is made up; especially a part that can be separated from or attached to a system: 'spare components for cars'; 'a component or constituent element of a system',
14870,02482539,n,9,a tomograph that constructs a 3-D model of an object by combining parallel planes,
14889,02485388,n,9,a thin rubber or latex sheath worn over the penis during intercourse as a contraceptive or prophylactic device,
14922,02491764,n,9,goods whose importation or exportation or possession is prohibited by law,
14925,02492359,n,9,a mechanism that controls the operation of a machine; 'the speed control on his turntable was not working properly'; 'I turned the controls over to her',
14975,02500847,n,9,an ornamental ribbon or cord,
14976,02500928,n,9,cotton trousers made of corduroy cloth,
14988,02502630,n,9,a stone in the exterior of a large and important building; usually carved with a date and laid with appropriate ceremonies,
15028,02508283,n,9,scenery situated in the wings,
15030,02508575,n,9,a calculator that keeps a record of the number of times something happens,
15057,02512771,n,9,a large wagon with broad wheels and an arched canvas top; used by the United States pioneers to cross the prairies in the 19th century,
15083,02516732,n,9,a rotating shaft driven by (or driving) a crank,
15089,02517559,n,9,any of various substances resembling cream that have a soothing effect when applied to the skin,
15134,02523603,n,9,any of the seats in the House of Commons of Great Britain used by members who do not vote regularly with either the Government or the Opposition,
15139,02524278,n,9,either of two fine mutually perpendicular lines that cross in the focus plane of an optical instrument and are use for sighting or calibration; 'he had the target in his cross hairs',
15170,02528384,n,9,a wooden or metal staff that fits under the armpit and reaches to the ground; used by disabled person while walking,
15197,02531825,n,9,the turned-back hem encircling the end of the sleeve or leg,
15206,02532868,n,9,a farm implement used to break up the surface of the soil (for aeration and weed control and conservation of moisture),
15302,02547073,n,9,an accounting book as a physical object: 'he bought a new daybook',
15309,02547956,n,9,a constant load on a structure (e.g. a bridge) due to the weight of the supported structure itself,
15336,02552179,n,9,an electronic device that administers an electric shock of preset voltage to the heart through the chest wall in an attempt to restore the normal rhythm of the heart during ventricular fibrillation,
15356,02554969,n,9,a device to repair teeth or replace missing teeth,
15359,02555378,n,9,a substance for cleaning the teeth; applied with a toothbrush,
15387,02559765,n,9,a mechanical or electrical device or a small amount of explosive; can be used to fire an explosive charge,
15404,02563880,n,9,(computer science) a small temporary window in a graphical user interface that appears in order to request information from the user; after the information has been provided the user dismisses the box with `okay' or `cancel',
15408,02564657,n,9,a very hard small point made from a diamond,
15410,02564894,n,9,folded cloth drawn up between the legs and fastened at the waist; worn by infants to catch excrement,
15435,02568692,n,9,a bevel gear that permits rotation of two shafts at different speeds; used on the rear axle of automobiles to allow wheels to rotate at different speeds on curves,
15459,02572558,n,9,a large room at a college or university; used especially for dining,
15461,02572848,n,9,a table at which meals are served; 'he helped her clear the dining table'; 'a feast was spread upon the board',
15502,02578948,n,9,a cache that stores copies of frequently used disk sectors in random access memory (RAM) so they can be read without accessing the slower disk,
15512,02580897,n,9,(computer science) a device that converts information in memory to video output to a display,
15518,02581878,n,9,device that distributes voltage to the spark plugs of a gasoline engine in the order of the firing sequence,
15563,02588257,n,9,a small rectangular block used in playing dominoes; the face of each block has two equal areas that can bear 0 to 6 dots,
15565,02588630,n,9,a loose hooded cloak worn with a half mask as part of a masquerade costume,
15568,02588950,n,9,a swinging or sliding barrier that will close the entrance to a room or building; 'he knocked on the door'; 'he slammed the door as he left',
15619,02596615,n,9,a pipe through which liquid is carried away,
15621,02596933,n,9,a system of watercourses or drains for carrying off excess water,
15649,02601381,n,9,a small piece of luggage for carrying brushes and bottles and toilet articles while traveling,
15673,02605125,n,9,a mechanism by which force or power is transmitted in a machine; 'a variable speed drive permitted operation through a range of speeds',
15684,02606952,n,9,the trade name for a drug used to treat upper respirator congestion; it contains an antihistamine and a bronchodilator and a vasoconstrictor,
15725,02613519,n,9,a bowling pin that is short and squat by comparison with a tenpin,
15730,02614084,n,9,either of two low shelters on either side of a baseball diamond where the players and coaches sit during the game,
15759,02618194,n,9,"a physical structure (e.g., a house) that someone is living in; 'he built a modest dwelling near the pond'; 'they raise money to provide homes for the homeless'",
15777,02621337,n,9,a sharp side formed by the intersection of two surfaces of an object; 'he rounded the edges of the box',
15783,02622723,n,9,a likeness of a person (especially in the form of sculpture); 'the coin bears an effigy of Lincoln'; 'the emperor's tomb had his image carved in stone',
15831,02630837,n,9,a fixed capacitor consisting of two electrodes separated by an electrolyte,
15832,02631020,n,9,a temporary magnet made by coiling wire around an iron core; when current flows in the coil the iron becomes a magnet,
15882,02639911,n,9,a metal casting containing the cylinders and cooling ducts of an engine; 'the engine had to be replaced because the block was cracked',
15910,02644086,n,9,a map projection in which quadrilaterals formed by meridians and parallels have an area on the map proportional to their area on the globe,
15938,02648485,n,9,a type of networking technology for local area networks; originally developed by Xerox Corporation; coaxial cable carries radio frequency signals between computers at a rate of 10 megabits per second,
15971,02653538,n,9,a genre of German painting that tried to show the subjective responses to scenes rather than the scenes themselves,
