9,πολυκέντητος,a,aps---cn2-,πολυκέντητος πολυκέντητος πολυκέντητον,,,,,0
82315,π09369,που,r,----------,,,,,,0
82316,π09371,πουερενπβῆκις,n,----------,,,,,,0
82317,π09372,πουκότατος,n,----------,,,,,,0
82318,π09373,πουλβῖνον,n,n-s---nn2-,πουλβίνου,,,,,0
82319,π09374,πούλιμος,n,----------,,,,,,0
82321,π09376,πουλυγόητος,n,----------,,,,,,0
82322,π09377,πουλυπόδειος,n,----------,,,,,,0
82323,π09378,πουλύπους,n,----------,,,,,,0
82324,π09379,πουλύς,n,----------,,,,,,0
82325,π09380,πούνιον,n,----------,,,,,,0
82326,π09019,ποῦπος,n,n-s---mn2-,πούπου,,,,,0
82327,π09381,πουράγγιον,n,n-s---nn2-,πουραγγίου,,,,,0
82328,π09382,πουρέακος,n,----------,,,,,,0
82329,π09383,πουρεινίς,n,n-s---fn3d,πουρεινίδος,,,,,0
82330,π09384,πούριον,n,n-s---nn2-,πουρίου,,,,,0
82331,π09105,ποῦρος,n,n-s---mn2-,πούρου,,,,,0
82332,π09385,πουροφόρος,n,n-s---mn2-,πουροφόρου,,,,,0
82333,π09386,πούς,n,n-s---mn3v,ποδός,,,/pǒːs/,,0
82334,π09387,πούστακος,n,n-s---mn2-,πουστάκου,,,,,0
82335,π09388,ποώδης,a,aps---cn3s,ποώδης ποώδης ποώ͂δες,,,,,0
82336,π09524,πρᾶγμα,n,n-s---nn3t,πράγματος,,,/prâːŋ.ma/,,0
82337,π09409,πραγματᾶς,n,n-s---mn2c,πραγματᾶ,,,,,0
82338,π09391,πραγματεία,n,n-s---fn1l,πραγματείας,,,,,0
82340,π09393,πραγμάτευμα,n,n-s---nn3t,πραγματεύματος,,,,,0
82341,π09394,πραγματεύομαι,v,----------,,,,,,0
82342,π09395,πραγματευτέος,a,aps---mn1-,πραγματευτέος πραγματευτέα πραγματευτέον,,,,,0
82343,π09396,πραγματευτής,n,n-s---mn1e,πραγματευτού,,,,,0
82344,π09397,πραγματευτικός,a,aps---mn1-,πραγματευτικός πραγματευτική πραγματευτικόν,,,,,0
82345,π09398,πραγματίας,n,n-s---mn1a,πραγματίου,,,,,0
82346,π09399,πραγματικός,a,aps---mn1-,πραγματικός πραγματική πραγματικόν,,,/praːŋ.ma.ti.kós/,,0
82347,π09400,πραγμάτιον,n,n-s---nn2-,πραγματίου,,,,,0
82348,π09401,πραγματοδίφης,n,n-s---mn1e,πραγματοδίφου,,,,,0
82349,π09402,πραγματοειδής,a,aps---cn5s,πραγματοειδής πραγματοειδής πραγματοειδές,,,,,0
82350,π09403,πραγματοκοπέω,v,----------,,,,,,0
82352,π09405,πραγματολογέω,v,----------,,,,,,0
82354,π09407,πραγματοποιία,n,n-s---fn1l,πραγματοποιίας,,,,,0
82355,π09408,πραγματορράφος,n,n-s---mn2-,πραγματορράφου,,,,,0
82356,π09410,πραγματώδης,a,aps---cn3s,πραγματώδης πραγματώδης πραγματώ͂δες,,,,,0
82357,π09411,πραγορίτης,n,n-s---mn1e,πραγορίτου,,,,,0
82358,π09526,πρᾶγος,n,n-s---nn3v,πρᾶγεος,,,,,0
82359,π09412,πράδησις,n,n-s---fn3v,πραδήσιος,,,,,0
82360,π09413,πραδίλη,n,n-s---fn1e,πραδίλης,,,,,0
82361,π09414,πραθέειν,n,----------,,,,,,0
82362,π09415,πραθείς,n,----------,,,,,,0
82363,π09416,πραιδεύω,v,----------,,,,,,0
82364,π09418,πραίκων,n,n-s---mn3n,πραίκωνος,,,,,0
82365,π09419,πραιπόσιτος,n,n-s---cn2-,πραιποσίτου,,,,,0
82366,π09420,πραισίδια,n,n-p---nn2-,πραισιδίων,,,,,0
82367,π09421,πραισιμνάω,v,----------,,,,,,0
82368,π09422,πραιτωριανοί,n,----------,,,,,,0
82369,π09423,πραιτωρίδιον,n,n-s---nn2-,πραιτωριδίου,,,,,0
82370,π09424,πραιτώριον,n,n-s---nn2-,πραιτωρίου,,,,,0
82371,π09425,πράκες,n,----------,,,,,,0
82372,π09426,πρακτεῖον,n,n-s---nn2-,πρακτείου,,,,,0
82373,π09427,πρακτέος,a,aps---cn2-,πρακτέος πρακτέος πρακτέον,,,,,0
82374,π09428,πρακτευτής,n,n-s---mn1e,πρακτευτού,,,,,0
82375,π09429,πρακτήρ,n,n-s---mn3r,πρακτῆρος,,,,,0
82376,π09430,πρακτήριος,a,aps---cn2-,πρακτήριος πρακτήριος πρακτήριον,,,,,0
82377,π09431,πράκτης,n,n-s---mn1e,πράκτου,,,,,0
82378,π09432,πρακτικεύομαι,v,----------,,,,,,0
82379,π09433,πρακτικός,a,aps---mn1-,πρακτικός πρακτική πρακτικόν,,,/praːk.ti.kós/,,0
82380,π09434,πράκτιμος,a,aps---cn2-,πράκτιμος πράκτιμος πράκτιμον,,,,,0
82381,π09435,πρακτορεία,n,n-s---fn1l,πρακτορείας,,,,,0
82382,π09436,πρακτόρειον,n,n-s---nn2-,πρακτορείου,,,,,0
82383,π09437,πρακτόρειος,a,aps---mn1-,πρακτόρειος πρακτόρεια πρακτόρειον,,,,,0
82384,π09438,πρακτορεύω,v,----------,,,,,,0
82385,π09439,πρακτορικός,a,aps---mn1-,πρακτορικός πρακτορική πρακτορικόν,,,,,0
82386,π09440,πρακτός,a,aps---mn1-,πρακτός πρακτή πρακτόν,,,,,0
82387,π09441,πρακτύς,n,n-s---fn3v,πρακτύος,,,,,0
82388,π09442,πράκτωρ,n,n-s---mn3r,πράκτορος,,,,,0
82389,,Πράμνειος,n,n-s---mn2-,Πραμνείου,,,,,0
82390,π09443,πράμνη,n,n-s---fn1e,πράμνης,,,,,0
82391,π09444,πράμνημα,n,n-s---nn3t,πραμνήματος,,,,,0
82392,π09445,πράμος,n,n-s---mn2-,πράμου,,,,,0
82393,π09651,πρᾶν,n,----------,,,,,,0
82395,π09447,πρανίζω,v,----------,,,,,,0
82396,π09448,πρανόω,v,----------,,,,,,0
82397,π09449,πραξείδιον,n,n-s---nn2-,πραξειδίου,,,,,0
82398,,Πραξιδίκη,n,n-s---fn1e,Πραξιδίκης,,,,,0
82399,π09450,πραξιεργίας,n,n-s---mn1a,πραξιεργίου,,,,,0
82400,π09451,πραξικοπέω,v,----------,,,,,,0
82401,,Πραξίλλειον,a,----------,,,,,,0
82402,π09452,πράξιμος,a,aps---cn2-,πράξιμος πράξιμος πράξιμον,,,,,0
82403,π09655,πρᾶξις,n,n-s---fn3v,πράξεως,,,/prâːk.sis/,,0
82405,π09454,πραοπαθέω,v,----------,,,,,,0
82407,π09455,πραότης,n,n-s---fn3t,πραότητος,,,,,0
82408,π09456,πραπίδες,n,n-p---fn1l,πραπιδῶν,,,,,0
82409,,Πραράτιος,n,n-s---mn2-,Πραρατίου,,,,,0
82410,π09458,πρασεά,n,n-s---fn1l,πρασεᾶς,,,,,0
82411,π09459,πρασεῖος,a,aps---mn1-,πρασεῖος πρασεῖα πρασεῖον,,,,,0
82412,π09460,πρασιά,n,n-s---fn1l,πρασιᾶς,,,,,0
82413,π09461,πρασιάζω,v,----------,,,,,,0
82414,π09462,πρασιανός,a,aps---cn2-,πρασιανός πρασιανός πρασιανόν,,,,,0
82415,π09463,πρασίζω,v,----------,,,,,,0
82416,π09464,πράσιμος,a,aps---cn2-,πράσιμος πράσιμος πράσιμον,,,,,0
82417,π09465,πρασίμοχθος,n,n-s---cn2-,πρασιμόχθου,,,,,0
82418,π09466,πρασινίζω,v,----------,,,,,,0
82420,π09468,πράσινος,a,aps---cn2-,πράσινος πράσινος πράσινον,,,,,0
82421,π09469,πρασινώδης,a,aps---cn3s,πρασινώδης πρασινώδης πρασινώ͂δες,,,,,0
82422,π09470,πράσιον,n,n-s---nn2-,πρασίου,,,,,0
82423,π09471,πράσιος,a,aps---cn2-,πράσιος πράσιος πράσιον,,,,,0
82424,π09472,πρασιόω,v,----------,,,,,,0
82425,π14058,πρᾶσις,n,----------,,,,,,0
82426,π09473,πρασίτης,n,----------,,,,,,0
82427,π09474,πρασοειδής,a,aps---cn5s,πρασοειδής πρασοειδής πρασοειδές,,,,,0
82428,π09475,πρασόεις,a,aps---mn4i,πρασόεις πρασόεσσα πρασόεν,,,,,0
82429,π09476,πρασοκέφαλον,n,n-s---nn2-,πρασοκεφάλου,,,,,0
82430,π09477,πρασοκουρίς,n,n-s---fn3d,πρασοκουρίδος,,,,,0
82431,π09478,πρασόκουρον,n,n-s---nn2-,πρασοκούρου,,,,,0
82432,π09479,πράσον,n,n-s---nn2-,πράσου,,,,,0
82433,π09480,πρασοργη,n,n-s---fn1e,πρασοργης,,,,,0
82434,π09481,πρασόσπερμον,n,n-s---nn2-,πρασοσπέρμου,,,,,0
82435,π09482,πρασοφαγέω,v,----------,,,,,,0
82436,π09483,πρασόχρους,n,----------,,,,,,0
82437,,Πρασσαῖος,n,n-s---mn2-,Πρασσαίου,,,,,0
82438,π09484,πράσσω,v,----------,,,,/prǎːs.sɔː/,,0
82439,π09485,πρασώδης,a,aps---cn3s,πρασώδης πρασώδης πρασώ͂δες,,,,,0
82440,π09486,πρατέος,a,aps---mn1-,πρατέος πρατέα πρατέον,,,,,0
82441,π09487,πρατεύς,n,n-s---mn3v,πρατέως,,,,,0
82442,π09488,πρατήνιον,n,n-s---nn2-,πρατηνίου,,,,,0
82443,π09489,πρατήρ,n,n-s---mn3r,πρατῆρος,,,/praː.tɛ̌ːr/,,0
82444,π09490,πρατήριον,n,n-s---nn2-,πρατηρίου,,,,,0
82445,π09491,πράτης,n,n-s---mn1e,πράτου,,,,,0
82446,π09492,πρατίας,n,n-s---mn1a,πρατίου,,,,,0
82447,π09493,πρατικός,a,aps---mn1-,πρατικός πρατική πρατικόν,,,,,0
82448,π09494,πρατιστεύω,v,----------,,,,,,0
82449,π09495,πράτιστος,n,----------,,,,,,0
82450,π09496,πρατομηνία,n,----------,,,,,,0
82451,π09497,πρατόπαις,n,----------,,,,,,0
82453,π09499,πρατορεύω,v,----------,,,,,,0
82454,π09500,πρατός,a,aps---mn1-,πρατός πρατή πρατόν,,,,,0
82455,π14065,πρᾶτος,a,aps---mn1-,πρᾶτος πρᾶτα πρᾶτον,,,,,0
82456,π09501,πράττω,v,v1spia--1-,,,,/prǎːt.tɔː/,,0
82457,π09502,πράτωρ,n,n-s---mn3r,πράτορος,,,,,0
82458,π09503,πραύ̈γελως,n,----------,,,,,,0
82460,π09505,πραϋλόγος,n,n-s---cn2-,πραϋλόγου,,,,,0
82462,π09507,πραύ̈μητις,n,----------,,,,,,0
82464,π09509,πράϋνσις,n,n-s---fn3v,πραϋνσέως,,,,,0
82465,π09510,πραϋντής,n,n-s---mn1e,πραϋντού,,,,,0
82466,π09511,πραϋντικός,a,aps---mn1-,πραϋντικός πραϋντική πραϋντικόν,,,,,0
82467,π09512,πραύ̈νω,v,----------,,,,,,0
82468,π09513,πραϋπάθεια,n,n-s---fn1s,πραϋπάθειας,,,,,0
82469,π09514,πραϋπαθέω,v,----------,,,,,,0
82470,π09515,πραϋπαθής,a,aps---cn5s,πραϋπαθής πραϋπαθής πραϋπαθές,,,,,0
82471,π09516,πραύ̈ς,n,----------,,,,,,0
82472,π09517,πραϋσμός,n,----------,,,,,,0
82473,π09518,πραϋτένων,n,n-s---mn3t,πραϋτένοντος,,,,,0
82474,π09519,πραύ̈της,n,n-s---fn3t,πραύ̈τητος,,,,,0
82475,π09520,πραύ̈τοκος,a,aps---cn2-,πραύ̈τοκος πραύ̈τοκος πραύ̈τοκον,,,,,0
82476,π09521,πραύ̈τροπος,a,aps---cn2-,πραύ̈τροπος πραύ̈τροπος πραύ̈τροπον,,,,,0
82477,π09522,πράως,n,----------,,,,,,0
82478,π09528,πρείγα,n,----------,,,,,,0
82479,π09529,πρειγεία,n,----------,,,,,,0
82480,π09530,πρειγευτάς,n,----------,,,,,,0
82481,π09531,πρειγεύω,v,----------,,,,,,0
82482,π09533,πρειγήϊα,n,n-p---nn2-,πρειγηΐων,,,,,0
82483,π09532,πρειγηί̈α,n,n-s---fn1l,πρειγηί̈ας,,,,,0
82484,π09527,πρεῖγυς,n,----------,,,,,,0
82485,π09534,πρεμνιάζω,v,----------,,,,,,0
82486,π09535,πρεμνίζω,v,----------,,,,,,0
82488,π09537,πρέμνοθεν,r,----------,,,,,,0
82489,π09538,πρέμνον,n,n-s---nn2-,πρέμνου,,,,,0
82490,π09539,πρέμνος,n,n-s---mn2-,πρέμνου,,,,,0
82491,π09540,πρεμνώδης,a,aps---cn3s,πρεμνώδης πρεμνώδης πρεμνώ͂δες,,,,,0
82492,π09541,πρεπόντως,r,----------,,,,,,0
82493,π09542,πρεπτός,a,aps---mn1-,πρεπτός πρεπτή πρεπτόν,,,,,0
82494,π09543,πρέπω,v,----------,,,,/pré.pɔː/,,0
82495,π09544,πρεπώδης,a,aps---cn3s,πρεπώδης πρεπώδης πρεπώ͂δες,,,,,0
82496,π09545,πρέπων,n,n-s---mn3t,πρέποντος,,,,,0
82497,π09546,πρέσβα,n,----------,,,,,,0
82498,π09547,πρέσβεα,n,----------,,,,,,0
82499,π09548,πρέσβεια,n,n-s---fn1s,πρέσβειας,,,,,0
82500,π09549,πρεσβεία,n,n-s---fn1l,πρεσβείας,,,,,0
82501,π09552,πρεσβεῖον,n,n-s---nn2-,πρεσβείου,,,,,0
82502,π09550,πρεσβειόομαι,v,----------,,,,,,0
82504,π09553,πρέσβευμα,n,n-s---nn3t,πρεσβεύματος,,,,,0
82505,π09554,πρεσβεύς,n,n-s---mn3v,πρεσβέως,,,,,0
82506,π09555,πρέσβευσις,n,n-s---fn3v,πρεσβευσέως,,,,,0
82507,π09556,πρεσβεύτειρα,n,n-s---fn1s,πρεσβεύτειρας,,,,,0
82508,π09557,πρεσβευτεύω,v,----------,,,,,,0
82509,π09558,πρεσβευτής,n,n-s---mn1e,πρεσβευτού,,,,,0
82510,π09559,πρεσβευτικός,a,aps---mn1-,πρεσβευτικός πρεσβευτική πρεσβευτικόν,,,,,0
82511,π09560,πρεσβεύω,v,----------,,,,,,0
82512,π09561,πρέσβη,n,n-s---fn1e,πρέσβης,,,,,0
82513,π09562,πρεσβήϊον,n,----------,,,,,,0
82514,π09563,πρεσβηί̈ς,a,----------,,,,,,0
82516,π09564,πρέσβις,n,n-s---fn3v,πρέσβεως,,,,,0
82518,π09567,πρέσβος,n,n-s---nn3v,πρέσβεος,,,,,0
82519,π09569,πρεσβυγένεθλος,a,aps---cn2-,πρεσβυγένεθλος πρεσβυγένεθλος πρεσβυγένεθλον,,,,,0
82520,π09570,πρεσβυγένεια,n,n-s---fn1s,πρεσβυγένειας,,,,,0
82521,π09571,πρεσβυγενής,a,aps---cn5s,πρεσβυγενής πρεσβυγενής πρεσβυγενές,,,,,0
82522,π09572,πρεσβυγονία,n,n-s---fn1l,πρεσβυγονίας,,,,,0
82523,π09573,πρέσβυς,a,aps---mn4i,πρέσβυς πρέσβεια πρέσβυ,,,/préz.bys/,,0
82524,π09575,πρεσβυτέριον,n,n-s---nn2-,πρεσβυτερίου,,,/prez.by.té.ri.on/,,0
82525,π09578,πρεσβύτης,n,----------,,,,,,0
82526,π09577,πρεσβύτης,n,n-s---mn1e,πρεσβύτου,,,,,0
82527,π09579,πρεσβϋτικός,a,aps---mn1-,πρεσβϋτικός πρεσβϋτική πρεσβϋτικόν,,,,,0
82528,π09568,πρεσβῦτις,n,----------,,,,,,0
82529,π09580,πρεσβυτοδόκος,a,aps---cn2-,πρεσβυτοδόκος πρεσβυτοδόκος πρεσβυτοδόκον,,,,,0
82530,,Πρέσβων,n,n-s---mn3n,Πρέσβωνος,,,,,0
82531,π09581,πρεσγέα,n,----------,,,,,,0
82532,π09582,πρευμένεια,n,n-s---fn1s,πρευμένειας,,,,,0
82533,π09583,πρευμενής,a,aps---cn5s,πρευμενής πρευμενής πρευμενές,,,,,0
82534,π09584,πρεών,n,----------,,,,,,0
82535,π09585,πρηγιστεύω,v,----------,,,,,,0
82536,π09586,πρήγιστος,n,----------,,,,,,0
82537,π09525,πρῆγμα,n,----------,,,,,,0
82538,π09649,πρῆμά,n,----------,,,,,,0
82539,π09587,πρηγορεύω,v,----------,,,,,,0
82541,π09589,πρηδών,n,n-s---fn3n,πρηδόνος,,,,,0
82542,π09590,πρηθῆναι,n,----------,,,,,,0
82543,π09591,πρήθω,v,----------,,,,,,0
82544,π09648,πρῆμα,n,----------,,,,,,0
82545,π09592,πρημαδίη,n,n-s---fn1e,πρημαδίης,,,,,0
82546,π09593,πρημαίνω,v,----------,,,,,,0
82547,π09594,πρημνάς,n,n-s---fn3d,πρημνάδος,,,,,0
82548,π09595,πρημονάω,v,----------,,,,,,0
82549,π09596,πρηνής,n,----------,,,,,,0
82550,π09654,πρῆξαι,n,----------,,,,,,0
82551,π09597,πρηξών,n,n-s---mn3n,πρηξόνος,,,,,0
82552,π09598,πρηροσία,n,n-s---fn1l,πρηροσίας,,,,,0
82553,π14059,πρῆσις,n,----------,,,,,,0
82554,π14060,πρῆσις,n,n-s---fn3v,πρήσιος,,,,,0
82555,π14062,πρῆσμα,n,n-s---nn3t,πρήσματος,,,,,0
82556,π09599,πρησμονή,n,n-s---fn1e,πρησμονῆς,,,,,0
82557,π09600,πρήσσω,v,----------,,,,,,0
82558,π09601,πρηστήρ,n,n-s---mn3r,πρηστῆρος,,,,,0
82559,π09602,πρηστηριάζω,v,----------,,,,,,0
82561,π09604,πρηστικός,a,aps---mn1-,πρηστικός πρηστική πρηστικόν,,,,,0
82562,π14063,πρῆστις,n,----------,,,,,,0
82563,π09605,πρητήν,n,n-s---mn3n,πρητῆνος,,,,,0
82564,π09606,πρητήριον,n,----------,,,,,,0
82565,π09607,πρηύ̈γελως,n,----------,,,,,,0
82566,π14093,πρῆχμα,n,----------,,,,,,0
82567,π09608,πρηών,n,----------,,,,,,0
82568,π09609,πρίαμαι,v,----------,,,,,,0
82569,π09610,πριαμόομαι,v,----------,,,,,,0
82570,,Πρίαμος,n,,,,,/prí.a.mos/,,0
82850,π09888,προαποζέω,v,----------,,,,,,0
82572,,Πριαπήϊον,n,n-s---nn2-,Πριαπηΐου,,,,,0
82573,,Πριαπίζω,v,----------,,,,,,0
82574,,Πριαπίσκος,n,n-s---mn2-,Πριαπίσκου,,,,,0
82576,,Πριαπισμός,n,----------,,,,,,0
82577,,Πριαπισταί,n,n-p---mn2-,Πριαπιστῶν,,,,,0
82578,,Πρίαπος,n,n-s---mn2-,Πριάπου,,,/prí.aː.pos/,,0
82579,,Πριαπώδης,a,aps---cn3s,Πριαπώδης Πριαπώδης Πριαπώ͂δες,,,,,0
82580,π09611,πριβατάριος,n,n-s---mn2-,πριβαταρίου,,,,,0
82581,π09612,πρίγιστος,n,----------,,,,,,0
82582,π09613,πρίγκιπες,n,n-s---an--,,,,,,0
82583,,Πριέπιος,n,n-s---mn2-,Πριεπίου,,,,,0
82584,,Πρίεπος,n,----------,,,,,,0
82585,π09614,πρίζω,v,----------,,,,,,0
82586,π09615,πριμάς,n,n-s---fn3d,πριμάδος,,,,,0
82587,π09616,πρίν,r,rp--------,πρίν,,,/prín/,,0
82588,π09617,πρίνη,n,n-s---fn1e,πρίνης,,,,,0
82589,π09618,πρινίδιον,n,n-s---nn2-,πρινιδίου,,,,,0
82590,π09619,πρίνινος,a,aps---mn1-,πρίνινος πρινίνη πρίνινον,,,,,0
82591,π09620,πρινοβάλανος,n,n-s---mn2-,πρινοβαλάνου,,,,,0
