id,uri,lemma,pos,morpho,principal_parts,irregular_forms,alternative_forms,pronunciation,prosody,validated
34475,ε08408,ἑνωτικός,a,aps---mn1-,ἑνωτικός ἑνωτική ἑνωτικόν,,,,,0
34481,ε08414,ἑξάβιβλος,a,aps---cn2-,ἑξάβιβλος ἑξάβιβλος ἑξάβιβλον,,,,,0
34498,ε08431,ἐξάγιστος,a,aps---cn2-,ἐξάγιστος ἐξάγιστος ἐξάγιστον,,,,,0
34524,ε08457,ἑξαγωνικός,a,aps---mn1-,ἑξαγωνικός ἑξαγωνική ἑξαγωνικόν,,,,,0
34533,ε08466,ἐξαδιαφόρησις,n,n-s---fn3v,ἐξαδιαφορησέως,,,,,0
34547,ε08479,ἑξαέτηρος,a,aps---cn2-,ἑξαέτηρος ἑξαέτηρος ἑξαέτηρον,,,,,0
34568,ε08501,ἐξαιμάτωσις,n,n-s---fn3v,ἐξαιματωσέως,,,,,0
34585,ε08518,ἐξαίσιος,a,aps---cn2-,ἐξαίσιος ἐξαίσιος ἐξαίσιον,,aps---mn1-=ἐξαίσιος aps---fn1=ἐξαίσια aps---nn1-=ἐξαίσιον,,,0
34586,ε08519,ἐξαισιότης,n,----------,,,,,,0
34589,ε08522,ἐξαισχύνομαι,v,----------,,,,,,0
34598,ε08531,ἐξαιφνίδιος,a,aps---cn2-,ἐξαιφνίδιος ἐξαιφνίδιος ἐξαιφνίδιον,,aps---mn1-=ἐξαιφνίδιος aps---fn1=ἐξαιφνίδια aps---nn1-=ἐξαιφνίδιον,,,0
34638,ε08570,ἐξάκτωρ,n,n-s---cn3r,ἐξάκτορος,,,,,0
34639,ε08571,ἑξάκυκλος,a,aps---cn2-,ἑξάκυκλος ἑξάκυκλος ἑξάκυκλον,,,,,0
34661,ε08593,ἐξάλλαγμα,n,n-s---nn3t,ἐξαλλάγματος,,,,,0
34676,ε08608,ἐξάλμυρος,a,aps---cn2-,ἐξάλμυρος ἐξάλμυρος ἐξάλμυρον,,,,,0
34694,ε08626,ἐξάμβλωμα,n,n-s---nn3t,ἐξαμβλώματος,,,,,0
34699,ε08631,ἐξάμειψις,n,n-s---fn3v,ἐξαμειψέως,,,,,0
34715,ε08647,ἑξαμναῖος,a,aps---mn1-,ἑξαμναῖος ἑξαμναῖα ἑξαμναῖον,,,,,0
34741,ε08673,ἐξανακαλύπτομαι,v,----------,,,,,,0
34749,ε08681,ἐξανάλωσις,n,n-s---fn3v,ἐξαναλωσέως,,,,,0
34773,ε08705,ἐξανδραποδίζω,v,----------,,,,,,0
34792,ε08724,ἐξάνθισμα,n,n-s---nn3t,ἐξανθίσματος,,,,,0
34806,ε08738,ἐξάντης,a,aps---cn3s,ἐξάντης ἐξάντης ἐξάντες,,,,,0
34810,ε08742,ἐξάντλημα,n,n-s---nn3d,ἐξαντλήματος,,,,,0
34828,ε08760,ἐξαπατητικός,a,aps---mn1-,ἐξαπατητικός ἐξαπατητική ἐξαπατητικόν,,,,,0
34842,ε08774,ἐξαπίναιος,a,aps---mn1-,ἐξαπίναιος ἐξαπίναια ἐξαπίναιον,,aps---cn2-=ἐξαπίναιος aps---cn2-=ἐξαπίναιος aps---nn2-=ἐξαπίναιον,,,0
34858,ε08790,ἑξαποδία,n,n-s---fn1l,ἑξαποδίας,,,,,0
34871,ε08802,ἐξαποσταλτέος,a,aps---mn1-,ἐξαποσταλτέος ἐξαποσταλτέα ἐξαποσταλτέον,,,,,0
34900,ε08831,ἐξαρεσκεύομαι,v,----------,,,,,,0
34911,ε08842,ἐξάριθμος,a,aps---cn2-,ἐξάριθμος ἐξάριθμος ἐξάριθμον,,,,,0
34914,ε08845,ἐξαρκής,a,aps---cn5s,ἐξαρκής ἐξαρκής ἐξαρκές,,,,,0
34918,ε08849,ἐξαρμόνιος,a,aps---cn2-,ἐξαρμόνιος ἐξαρμόνιος ἐξαρμόνιον,,,,,0
34944,ε08874,ἐξαρχίδιος,a,aps---cn2-,ἐξαρχίδιος ἐξαρχίδιος ἐξαρχίδιον,,,,,0
34968,ε08898,ἐξατιμόομαι,v,----------,,,,,,0
34970,ε08901,ἐξατμίζω,v,----------,,,,,,0
34981,ε08911,ἔξαυγος,a,aps---cn2-,ἔξαυγος ἔξαυγος ἔξαυγον,,,,,0
35009,ε08937,ἐξαφίστημι,v,----------,,,,,,0
35028,ε08957,ἐξεγγυάω,v,----------,,,,,,0
35035,ε08964,ἐξεγκεφαλίζω,v,----------,,,,,,0
35054,ε08983,ἐξείλησις,n,n-s---fn3v,ἐξειλησέως,,,,,0
35073,ε09001,ἐξέλασις,n,n-s---fn3v,ἐξελασέως,,,,,0
35085,ε09013,ἐξελίκτρα,n,n-s---fn1l,ἐξελίκτρας,,,,,0
35100,ε09029,ἐξεμπεδόω,v,----------,,,,,,0
35110,ε09038,ἐξενίαυτος,a,aps---cn2-,ἐξενίαυτος ἐξενίαυτος ἐξενίαυτον,,,,,0
35132,ε09062,ἐξεργαστικός,a,aps---mn1-,ἐξεργαστικός ἐξεργαστική ἐξεργαστικόν,,,,,0
35143,ε09073,ἐξερειστικός,a,aps---mn1-,ἐξερειστικός ἐξερειστική ἐξερειστικόν,,,,,0
35159,ε09089,ἐξεριστικός,a,aps---mn1-,ἐξεριστικός ἐξεριστική ἐξεριστικόν,,,,,0
35189,ε09118,ἐξεταστικός,a,aps---mn1-,ἐξεταστικός ἐξεταστική ἐξεταστικόν,,,,,0
35200,ε09129,ἐξευμαρίζω,v,----------,,,,,,0
35205,ε09134,ἐξευμενιστήριον,n,n-s---nn2-,ἐξευμενιστηρίου,,,,,0
35226,ε09155,ἐξεχέγλουτος,a,aps---cn2-,ἐξεχέγλουτος ἐξεχέγλουτος ἐξεχέγλουτον,,,,,0
35247,ε09175,ἑξηκονθήμερος,a,aps---cn2-,ἑξηκονθήμερος ἑξηκονθήμερος ἑξηκονθήμερον,,,,,0
35253,ε09181,ἑξηκόντακις,r,----------,,,,,,0
35254,ε09182,ἑξηκοντάκλινος,a,aps---cn2-,ἑξηκοντάκλινος ἑξηκοντάκλινος ἑξηκοντάκλινον,,,,,0
35287,ε09213,ἐξημοιβός,a,aps---cn2-,ἐξημοιβός ἐξημοιβός ἐξημοιβόν,,,,,0
35303,ε09227,ἐξητριάζω,v,----------,,,,,,0
35308,ε09232,ἐξήχησις,n,n-s---fn3v,ἐξηχησέως,,,,,0
35332,ε09256,ἐξίκμασις,n,n-s---fn3v,ἐξικμασέως,,,,,0
35342,ε09266,ἐξιλαστήριος,a,aps---cn2-,ἐξιλαστήριος ἐξιλαστήριος ἐξιλαστήριον,,,,,0
35361,ε09285,ἕξις,n,n-s---fn3v,ἕξεως,,,/hék.sis/,,0
35366,ε09290,ἐξίστημι,v,----------,,,,/ek.sís.tɛː.mi/,,0
35378,ε09302,ἐξίτηλος,a,aps---cn2-,ἐξίτηλος ἐξίτηλος ἐξίτηλον,,,,,0
35396,ε09319,ἑξκαιδεκάεδρος,a,aps---cn2-,ἑξκαιδεκάεδρος ἑξκαιδεκάεδρος ἑξκαιδεκάεδρον,,,,,0
35414,ε09340,ἐξοδιάζω,v,----------,,,,,,0
35415,ε09341,ἐξοδιάριος,n,n-s---mn2-,ἐξοδιαρίου,,,,,0
35436,ε09362,ἐξοικείωσις,n,n-s---fn3v,ἐξοικειωσέως,,,,,0
35455,ε09381,ἔξοινος,a,aps---cn2-,ἔξοινος ἔξοινος ἔξοινον,,,,,0
35469,ε09395,ἐξολεθρευτικός,a,aps---mn1-,ἐξολεθρευτικός ἐξολεθρευτική ἐξολεθρευτικόν,,,,,0
35485,ε09411,ἐξόμματος,a,aps---cn2-,ἐξόμματος ἐξόμματος ἐξόμματον,,,,,0
35502,ε09428,ἐξονειδιστικός,a,aps---mn1-,ἐξονειδιστικός ἐξονειδιστική ἐξονειδιστικόν,,,,,0
35523,ε09449,ἐξοπλισία,n,n-s---fn1l,ἐξοπλισίας,,,,,0
35525,ε09451,ἔξοπλος,a,aps---cn2-,ἔξοπλος ἔξοπλος ἔξοπλον,,,,,0
35541,ε09467,ἐξόριος,a,aps---mn1-,ἐξόριος ἐξόρια ἐξόριον,,aps---cn2-=ἐξόριος aps---cn2-=ἐξόριος aps---nn2-=ἐξόριον,,,0
35581,ε09507,ἐξουδένωμα,n,n-s---nn3t,ἐξουδενώματος,,,,,0
35587,ε09513,ἐξουθενητικός,a,aps---mn1-,ἐξουθενητικός ἐξουθενητική ἐξουθενητικόν,,,,,0
35616,ε09542,ἐξοχία,n,n-s---fn1l,ἐξοχίας,,,,,0
35632,ε09563,ἐξυδάτωσις,n,n-s---fn3v,ἐξυδατωσέως,,,,,0
35642,ε09573,ἐξυμενιστέον,v,----------,,,,,,0
35657,ε09588,ἐξυπηρέτησις,n,n-s---fn3v,ἐξυπηρετησέως,,,,,0
35681,ε09614,ἐξώκοιτος,a,aps---cn2-,ἐξώκοιτος ἐξώκοιτος ἐξώκοιτον,,,,,0
35694,ε09627,ἐξώνυχον,n,n-s---nn2-,ἐξωνύχου,,,,,0
35698,ε09630,ἐξώπυλος,a,aps---cn2-,ἐξώπυλος ἐξώπυλος ἐξώπυλον,,,,,0
35728,ε09658,ἔολπα,n,----------,,,,,,0
35733,ε09664,ἑορταῖος,a,aps---mn1-,ἑορταῖος ἑορταῖα ἑορταῖον,,,,,0
35750,ε09685,ἐπαβελτερόω,v,----------,,,,,,0
35751,ε09686,ἐπάγαθος,a,aps---cn2-,ἐπάγαθος ἐπάγαθος ἐπάγαθον,,,,,0
35772,ε09707,ἐπαγκυλωτός,a,aps---cn2-,ἐπαγκυλωτός ἐπαγκυλωτός ἐπαγκυλωτόν,,,,,0
35797,ε09732,ἐπαγωγός,a,aps---cn2-,ἐπαγωγός ἐπαγωγός ἐπαγωγόν,,,,,0
35805,ε09742,ἐπαθρέω,v,----------,,,,,,0
35809,ε09746,ἐπαιγιαλῖτις,n,n-s---fn3d,ἐπαιγιαλίτιδος,,,,,0
35828,ε09765,ἐπαίσθησις,n,n-s---fn3v,ἐπαισθησέως,,,,,0
35848,ε09785,ἐπακμαστικός,a,aps---mn1-,ἐπακμαστικός ἐπακμαστική ἐπακμαστικόν,,,,,0
35858,ε09794,ἐπακονάω,v,----------,,,,,,0
35859,ε09795,ἐπακοντίζω,v,----------,,,,,,0
35870,ε09806,ἐπάκριος,a,aps---mn1-,ἐπάκριος ἐπάκρια ἐπάκριον,,,,,0
35896,ε09831,ἐπάλειψις,n,n-s---fn3v,ἐπαλειψέως,,,,,0
35914,ε09849,ἐπαλληλία,n,n-s---fn1l,ἐπαλληλίας,,,,,0
35946,ε09881,ἐπαμφίλλογος,a,aps---cn2-,ἐπαμφίλλογος ἐπαμφίλλογος ἐπαμφίλλογον,,,,,0
35969,ε09904,ἐπαναγιγνώσκω,v,----------,,,,,,0
35973,ε09908,ἐπαναγκαστικός,a,aps---mn1-,ἐπαναγκαστικός ἐπαναγκαστική ἐπαναγκαστικόν,,,,,0
36003,ε09938,ἐπανάκαμψις,n,n-s---fn3v,ἐπανακαμψέως,,,,,0
36023,ε09958,ἐπαναλαμβάνω,v,----------,,,,,,0
36026,ε09961,ἐπαναληπτέον,a,----------,,,,,,0
36046,ε09981,ἐπαναπίπτω,v,----------,,,,,,0
36057,ε09992,ἐπαναπτήσιμος,a,aps---cn2-,ἐπαναπτήσιμος ἐπαναπτήσιμος ἐπαναπτήσιμον,,,,,0
36078,ε10013,ἐπανατέμνω,v,----------,,,,,,0
36085,ε10020,ἐπανατροπιάζω,v,----------,,,,,,0
36096,ε10031,ἐπαναχρεμπτήριος,a,aps---cn2-,ἐπαναχρεμπτήριος ἐπαναχρεμπτήριος ἐπαναχρεμπτήριον,,,,,0
36134,ε10069,ἐπάνθισμα,n,n-s---nn3t,ἐπανθίσματος,,,,,0
36152,ε10086,ἐπανοίκτης,n,n-s---mn1e,ἐπανοίκτου,,,,,0
36161,ε10095,ἐπανορθωτικός,a,aps---mn1-,ἐπανορθωτικός ἐπανορθωτική ἐπανορθωτικόν,,,,,0
36188,ε10123,ἐπαπηχεῖαι,n,----------,,,,,,0
36198,ε10133,ἐπαπολογέομαι,v,----------,,,,,,0
36214,ε10149,ἐπαράσιμος,a,aps---cn2-,ἐπαράσιμος ἐπαράσιμος ἐπαράσιμον,,,,,0
36234,ε10169,ἐπαρίστερος,a,aps---cn2-,ἐπαρίστερος ἐπαρίστερος ἐπαρίστερον,,,,,0
36243,ε10177,ἔπαρμα,n,n-s---nn3t,ἐπάρματος,,,,,0
36254,ε10188,ἐπαρτικός,a,aps---mn1-,ἐπαρτικός ἐπαρτική ἐπαρτικόν,,,,,0
36283,ε10218,ἐπασσύτερος,a,aps---mn1-,ἐπασσύτερος ἐπασσύτερα ἐπασσύτερον,,,,,0
36299,ε10234,ἔπαυλις,n,n-s---fn3v,ἐπαυλέως,,,,,0
36300,ε10235,ἐπαύλισμα,n,n-s---nn3t,ἐπαυλίσματος,,,,,0
36339,ε10272,ἐπαφρόδιτος,a,aps---cn2-,ἐπαφρόδιτος ἐπαφρόδιτος ἐπαφρόδιτον,,,,,0
36357,ε10294,ἐπεγερτικός,a,aps---mn1-,ἐπεγερτικός ἐπεγερτική ἐπεγερτικόν,,,,,0
36367,ε10304,ἐπέγκλημα,n,n-s---nn3t,ἐπεγκλήματος,,,,,0
36389,ε10327,ἐπειγωλή,n,n-s---fn1e,ἐπειγωλῆς,,,,,0
36403,ε10339,ἐπεικτικός,a,aps---mn1-,ἐπεικτικός ἐπεικτική ἐπεικτικόν,,,,,0
36416,ε10351,ἐπειρωνεύομαι,v,----------,,,,,,0
36420,ε10355,ἐπεισαγώγιμος,a,aps---cn2-,ἐπεισαγώγιμος ἐπεισαγώγιμος ἐπεισαγώγιμον,,,,,0
36448,ε10383,ἐπεισοδιώδης,a,aps---cn3s,ἐπεισοδιώδης ἐπεισοδιώδης ἐπεισοδιώ͂δες,,,,,0
36473,ε10408,ἐπεκβοάω,v,----------,,,,,,0
36474,ε10409,ἐπεκδιδάσκω,v,----------,,,,,,0
36490,ε10425,ἐπέκπλοος,n,n-s---mn2-,ἐπεκπλόου,,,,,0
36506,ε10441,ἐπελασία,n,n-s---fn1l,ἐπελασίας,,,,,0
36516,ε10451,ἐπελευστικός,a,aps---mn1-,ἐπελευστικός ἐπελευστική ἐπελευστικόν,,,,,0
36532,ε10467,ἐπέμβλημα,n,n-s---nn3t,ἐπεμβλήματος,,,,,0
36542,ε10477,ἐπέμμηνος,a,aps---cn2-,ἐπέμμηνος ἐπέμμηνος ἐπέμμηνον,,,,,0
36562,ε10497,ἐπενθετικός,a,aps---mn1-,ἐπενθετικός ἐπενθετική ἐπενθετικόν,,,/e.pen.tʰe.ti.kós/,,0
36589,ε10524,ἐπεξαμαρτάνω,v,----------,,,,,,0
36598,ε10533,ἐπεξέλεγχος,n,n-s---mn2-,ἐπεξελέγχου,,,,,0
36611,ε10546,ἐπεξηγηματικός,a,aps---mn1-,ἐπεξηγηματικός ἐπεξηγηματική ἐπεξηγηματικόν,,,,,0
36644,ε10580,ἐπερέφω,v,----------,,,,,,0
36646,ε10582,ἔπερος,a,aps---cn2-,ἔπερος ἔπερος ἔπερον,,,,,0
36667,ε10603,ἐπεστραμμένως,n,----------,,,,,,0
36674,ε10610,ἐπετειοφόρος,a,aps---cn2-,ἐπετειοφόρος ἐπετειοφόρος ἐπετειοφόρον,,,,,0
36699,ε10635,ἐπευφραίνομαι,v,----------,,,,,,0
36714,ε10651,ἐπέχω,v,----------,,,,/e.pé.kʰɔː/,,0
36723,ε10661,ἐπηέριος,a,aps---cn2-,ἐπηέριος ἐπηέριος ἐπηέριον,,,,,0
36746,ε10683,ἐπήρατος,a,aps---cn2-,ἐπήρατος ἐπήρατος ἐπήρατον,,,,,0
36754,ε10691,ἐπήρετμος,a,aps---cn2-,ἐπήρετμος ἐπήρετμος ἐπήρετμον,,,,,0
36764,ε10701,ἑπητικός,a,aps---mn1-,ἑπητικός ἑπητική ἑπητικόν,,,,,0
36788,ε10723,ἐπίβαλμα,n,n-s---nn3d,ἐπιβάλματος,,,,,0
36805,ε10740,ἐπιβατήριος,a,aps---cn2-,ἐπιβατήριος ἐπιβατήριος ἐπιβατήριον,,,,,0
36811,ε10746,ἐπίβδα,n,----------,,,,,,0
36812,ε10747,ἐπιβδάλλω,v,----------,,,,,,0
36820,ε10754,ἐπιβιαστικός,a,aps---mn1-,ἐπιβιαστικός ἐπιβιαστική ἐπιβιαστικόν,,,,,0
36852,ε10786,ἐπιβόημα,n,n-s---nn3t,ἐπιβοήματος,,,,,0
36865,ε10799,ἐπιβουκόλος,n,n-s---mn2-,ἐπιβουκόλου,,,,,0
36869,ε10803,ἐπιβουλευτικός,a,aps---mn1-,ἐπιβουλευτικός ἐπιβουλευτική ἐπιβουλευτικόν,,,,,0
36896,ε10830,ἐπιβύστρα,n,n-s---fn1l,ἐπιβύστρας,,,,,0
36911,ε10845,ἐπιγάμβρευμα,n,n-s---nn3t,ἐπιγαμβρεύματος,,,,,0
36918,ε10852,ἐπίγαμος,a,aps---cn2-,ἐπίγαμος ἐπίγαμος ἐπίγαμον,,,,,0
36921,ε10855,ἐπιγάστριος,a,aps---cn2-,ἐπιγάστριος ἐπιγάστριος ἐπιγάστριον,,,,,0
36955,ε10889,ἐπιγλωσσάομαι,v,----------,,,,,,0
36970,ε10904,ἐπιγνωστικός,a,aps---mn1-,ἐπιγνωστικός ἐπιγνωστική ἐπιγνωστικόν,,,,,0
37000,ε10934,ἐπιγώνιος,a,aps---mn1-,ἐπιγώνιος ἐπιγώνια ἐπιγώνιον,,aps---cn2-=ἐπιγώνιος aps---cn2-=ἐπιγώνιος aps---nn2-=ἐπιγώνιον,,,0
37022,ε10960,ἐπιδεής,a,aps---cn5s,ἐπιδεής ἐπιδεής ἐπιδεές,,,,,0
37030,ε10954,ἐπιδαπαντικός,a,aps---mn1-,ἐπιδαπαντικός ἐπιδαπαντική ἐπιδαπαντικόν,,,,,0
37066,ε11000,ἐπιδέσμια,n,n-p---nn2-,ἐπιδεσμίων,,,,,0
37073,ε11007,ἐπιδευής,a,aps---cn5s,ἐπιδευής ἐπιδευής ἐπιδευές,,,,,0
37089,ε11023,ἐπιδήμησις,n,n-s---fn3v,ἐπιδημησέως,,,,,0
37093,ε11027,ἐπιδήμιος,a,aps---cn2-,ἐπιδήμιος ἐπιδήμιος ἐπιδήμιον,,aps---mn1-=ἐπιδήμιος aps---fn1=ἐπιδήμια aps---nn1-=ἐπιδήμιον,,,0
37127,ε11061,ἐπιδιασκευάζω,v,----------,,,,,,0
37144,ε11078,ἐπιδιηγέομαι,v,----------,,,,,,0
37156,ε11090,ἐπιδιμερής,a,aps---cn5s,ἐπιδιμερής ἐπιδιμερής ἐπιδιμερές,,,,,0
37181,ε11115,ἐπιδίωξις,n,n-s---fn3v,ἐπιδιωξέως,,,,,0
37186,ε11120,ἐπιδοξάζω,v,----------,,,,,,0
37191,ε11125,ἐπιδορπίδιος,a,aps---cn2-,ἐπιδορπίδιος ἐπιδορπίδιος ἐπιδορπίδιον,,,,,0
37224,ε11158,ἐπιείκεια,n,n-s---fn1s,ἐπιείκειας,,,/e.pi.ěː.keː.a/,,0
37233,ε11167,ἐπιεικτός,a,aps---mn1-,ἐπιεικτός ἐπιεικτή ἐπιεικτόν,,,,,0
37236,ε11170,ἐπιεκατοστοεικοστόγδοος,n,----------,,,,,,0
37261,ε11195,ἐπιζευκτικός,a,aps---mn1-,ἐπιζευκτικός ἐπιζευκτική ἐπιζευκτικόν,,,,,0
37287,ε11220,ἐπιήρανος,a,aps---cn2-,ἐπιήρανος ἐπιήρανος ἐπιήρανον,,,,,0
37290,ε11223,ἐπιθαλάμιος,a,aps---cn2-,ἐπιθαλάμιος ἐπιθαλάμιος ἐπιθαλάμιον,,,,,0
37314,ε11247,ἐπιθειαστικός,a,aps---mn1-,ἐπιθειαστικός ἐπιθειαστική ἐπιθειαστικόν,,,,,0
37340,ε11274,ἐπιθηματικός,a,aps---mn1-,ἐπιθηματικός ἐπιθηματική ἐπιθηματικόν,,,,,0
37350,ε11284,ἐπίθολος,a,aps---cn2-,ἐπίθολος ἐπίθολος ἐπίθολον,,,,,0
37376,ε11310,ἐπιθύμησις,n,n-s---fn3v,ἐπιθυμησέως,,,,,0
37388,ε11322,ἐπιθυμόδειπνος,a,aps---cn2-,ἐπιθυμόδειπνος ἐπιθυμόδειπνος ἐπιθυμόδειπνον,,,,,0
37392,ε11326,ἐπιθύριος,a,aps---cn2-,ἐπιθύριος ἐπιθύριος ἐπιθύριον,,,,,0
37405,ε11339,ἐπιίδμων,a,aps---cn3n,ἐπιίδμων ἐπιίδμων ἐπιίδμον,,,,,0
37432,ε11365,ἐπικαίνυμαι,v,----------,,,,,,0
37446,ε11379,ἐπικάλυπτος,a,aps---cn2-,ἐπικάλυπτος ἐπικάλυπτος ἐπικάλυπτον,,,,,0
37448,ε11381,ἐπικάμισον,n,n-s---nn2-,ἐπικαμίσου,,,,,0
37453,ε11386,ἐπικάμπιος,a,aps---cn2-,ἐπικάμπιος ἐπικάμπιος ἐπικάμπιον,,,,,0
37467,ε11400,ἐπικάρσιος,a,aps---mn1-,ἐπικάρσιος ἐπικάρσια ἐπικάρσιον,,aps---cn2-=ἐπικάρσιος aps---cn2-=ἐπικάρσιος aps---nn2-=ἐπικάρσιον,,,0
37500,ε11433,ἐπικαταπηδάω,v,----------,,,,,,0
37501,ε11434,ἐπικαταπίμπρημι,v,----------,,,,,,0
37519,ε11452,ἐπικατάστασις,n,n-s---fn3v,ἐπικαταστασέως,,,,,0
37546,ε11479,ἐπικαυλόφυλλος,a,aps---cn2-,ἐπικαυλόφυλλος ἐπικαυλόφυλλος ἐπικαυλόφυλλον,,,,,0
37555,ε11488,ἐπικελαδέω,v,----------,,,,,,0
37556,ε11489,ἐπικέλευσις,n,n-s---fn3v,ἐπικελευσέως,,,,,0
37573,ε11506,ἐπικερδής,a,aps---cn5s,ἐπικερδής ἐπικερδής ἐπικερδές,,,,,0
37607,ε11540,ἐπικιθάρισμα,v,----------,,,,,,0
37636,ε11567,ἐπικληρικός,a,aps---mn1-,ἐπικληρικός ἐπικληρική ἐπικληρικόν,,,,,0
37661,ε11588,ἐπικλυσμός,n,----------,,,,,,0
37674,ε11600,ἐπίκνισις,n,n-s---fn3v,ἐπικνισέως,,,,,0
37687,ε11612,ἐπικοινωνός,a,aps---cn2-,ἐπικοινωνός ἐπικοινωνός ἐπικοινωνόν,,,,,0
37715,ε11640,ἐπικορρίζω,v,----------,,,,,,0
